text,label
"I never felt easy till the raft was two mile below there and out in the middle of the Mississippi. Then we hung up our signal lantern, and judged that we was free and safe once more. I hadn’t had a bite to eat since yesterday, so Jim he got out some corn-dodgers and buttermilk, and pork and cabbage and greens—there ain’t nothing in the world so good when it’s cooked right—and whilst I eat my supper we talked, and had a good time. I was powerful glad to get away from the feuds, and so was Jim to get away from the swamp. We said there warn’t no home like a raft, after all. Other places do seem so cramped up and smothery, but a raft don’t. You feel mighty free and easy and comfortable on a raft.",0
"Sometimes we’d have that whole river all to ourselves for the longest time. Yonder was the banks and the islands, across the water; and maybe a spark—which was a candle in a cabin window; and sometimes on the water you could see a spark or two—on a raft or a scow, you know; and maybe you could hear a fiddle or a song coming over from one of them crafts. It’s lovely to live on a raft. We had the sky up there, all speckled with stars, and we used to lay on our backs and look up at them, and discuss about whether they was made or only just happened. Jim he allowed they was made, but I allowed they happened; I judged it would have took too long to _make_ so many. Jim said the moon could a _laid_ them; well, that looked kind of reasonable, so I didn’t say nothing against it, because I’ve seen a frog lay most as many, so of course it could be done. We used to watch the stars that fell, too, and see them streak down. Jim allowed they’d got spoiled and was hove out of the nest.",0
"Once or twice of a night we would see a steamboat slipping along in the dark, and now and then she would belch a whole world of sparks up out of her chimbleys, and they would rain down in the river and look awful pretty; then she would turn a corner and her lights would wink out and her powwow shut off and leave the river still again; and by-and-by her waves would get to us, a long time after she was gone, and joggle the raft a bit, and after that you wouldn’t hear nothing for you couldn’t tell how long, except maybe frogs or something.",0
"One morning about daybreak I found a canoe and crossed over a chute to the main shore—it was only two hundred yards—and paddled about a mile up a crick amongst the cypress woods, to see if I couldn’t get some berries. Just as I was passing a place where a kind of a cowpath crossed the crick, here comes a couple of men tearing up the path as tight as they could foot it. I thought I was a goner, for whenever anybody was after anybody I judged it was _me_—or maybe Jim. I was about to dig out from there in a hurry, but they was pretty close to me then, and sung out and begged me to save their lives—said they hadn’t been doing nothing, and was being chased for it—said there was men and dogs a-coming. They wanted to jump right in, but I says:",0
"They done it, and soon as they was aboard I lit out for our tow-head, and in about five or ten minutes we heard the dogs and the men away off, shouting. We heard them come along towards the crick, but couldn’t see them; they seemed to stop and fool around a while; then, as we got further and further away all the time, we couldn’t hardly hear them at all; by the time we had left a mile of woods behind us and struck the river, everything was quiet, and we paddled over to the tow-head and hid in the cottonwoods and was safe.",0
"“Well, I’d ben a-runnin’ a little temperance revival thar, ’bout a week, and was the pet of the women folks, big and little, for I was makin’ it mighty warm for the rummies, I _tell_ you, and takin’ as much as five or six dollars a night—ten cents a head, children and niggers free—and business a-growin’ all the time, when somehow or another a little report got around last night that I had a way of puttin’ in my time with a private jug on the sly. A nigger rousted me out this mornin’, and told me the people was getherin’ on the quiet with their dogs and horses, and they’d be along pretty soon and give me ’bout half an hour’s start, and then run me down if they could; and if they got me they’d tar and feather me and ride me on a rail, sure. I didn’t wait for no breakfast—I warn’t hungry.”",0
"“Yes, it _is_ good enough for me; it’s as good as I deserve; for who fetched me so low when I was so high? _I_ did myself. I don’t blame _you_, gentlemen—far from it; I don’t blame anybody. I deserve it all. Let the cold world do its worst; one thing I know—there’s a grave somewhere for me. The world may go on just as it’s always done, and take everything from me—loved ones, property, everything; but it can’t take that. Some day I’ll lie down in it and forget it all, and my poor broken heart will be at rest.” He went on a-wiping.",0
"“Yes. My great-grandfather, eldest son of the Duke of Bridgewater, fled to this country about the end of the last century, to breathe the pure air of freedom; married here, and died, leaving a son, his own father dying about the same time. The second son of the late duke seized the titles and estates—the infant real duke was ignored. I am the lineal descendant of that infant—I am the rightful Duke of Bridgewater; and here am I, forlorn, torn from my high estate, hunted of men, despised by the cold world, ragged, worn, heart-broken, and degraded to the companionship of felons on a raft!”",0
"Jim pitied him ever so much, and so did I. We tried to comfort him, but he said it warn’t much use, he couldn’t be much comforted; said if we was a mind to acknowledge him, that would do him more good than most anything else; so we said we would, if he would tell us how. He said we ought to bow when we spoke to him, and say “Your Grace,” or “My Lord,” or “Your Lordship”—and he wouldn’t mind it if we called him plain “Bridgewater,” which, he said, was a title anyway, and not a name; and one of us ought to wait on him at dinner, and do any little thing for him he wanted done.",0
"It didn’t take me long to make up my mind that these liars warn’t no kings nor dukes at all, but just low-down humbugs and frauds. But I never said nothing, never let on; kept it to myself; it’s the best way; then you don’t have no quarrels, and don’t get into no trouble. If they wanted us to call them kings and dukes, I hadn’t no objections, ’long as it would keep peace in the family; and it warn’t no use to tell Jim, so I didn’t tell him. If I never learnt nothing else out of pap, I learnt that the best way to get along with his kind of people is to let them have their own way.",0
"Towards night it begun to darken up and look like rain; the heat lightning was squirting around low down in the sky, and the leaves was beginning to shiver—it was going to be pretty ugly, it was easy to see that. So the duke and the king went to overhauling our wigwam, to see what the beds was like. My bed was a straw tick better than Jim’s, which was a corn-shuck tick; there’s always cobs around about in a shuck tick, and they poke into you and hurt; and when you roll over the dry shucks sound like you was rolling over in a pile of dead leaves; it makes such a rustling that you wake up. Well, the duke allowed he would take my bed; but the king allowed he wouldn’t. He says:",0
"I had the middle watch, you know, but I was pretty sleepy by that time, so Jim he said he would stand the first half of it for me; he was always mighty good that way, Jim was. I crawled into the wigwam, but the king and the duke had their legs sprawled around so there warn’t no show for me; so I laid outside—I didn’t mind the rain, because it was warm, and the waves warn’t running so high now. About two they come up again, though, and Jim was going to call me; but he changed his mind, because he reckoned they warn’t high enough yet to do any harm; but he was mistaken about that, for pretty soon all of a sudden along comes a regular ripper and washed me overboard. It most killed Jim a-laughing. He was the easiest nigger to laugh that ever was, anyway.",0
"The king got out an old ratty deck of cards after breakfast, and him and the duke played seven-up a while, five cents a game. Then they got tired of it, and allowed they would “lay out a campaign,” as they called it. The duke went down into his carpet-bag, and fetched up a lot of little printed bills and read them out loud. One bill said, “The celebrated Dr. Armand de Montalban, of Paris,” would “lecture on the Science of Phrenology” at such and such a place, on the blank day of blank, at ten cents admission, and “furnish charts of character at twenty-five cents apiece.” The duke said that was _him_. In another bill he was the “world-renowned Shakespearian tragedian, Garrick the Younger, of Drury Lane, London.” In other bills he had a lot of other names and done other wonderful things, like finding water and gold with a “divining-rod,” “dissipating witch spells,” and so on. By-and-by he says:",0
"The preaching was going on under the same kinds of sheds, only they was bigger and held crowds of people. The benches was made out of outside slabs of logs, with holes bored in the round side to drive sticks into for legs. They didn’t have no backs. The preachers had high platforms to stand on at one end of the sheds. The women had on sun-bonnets; and some had linsey-woolsey frocks, some gingham ones, and a few of the young ones had on calico. Some of the young men was barefooted, and some of the children didn’t have on any clothes but just a tow-linen shirt. Some of the old women was knitting, and some of the young folks was courting on the sly.",0
"The first shed we come to the preacher was lining out a hymn. He lined out two lines, everybody sung it, and it was kind of grand to hear it, there was so many of them and they done it in such a rousing way; then he lined out two more for them to sing—and so on. The people woke up more and more, and sung louder and louder; and towards the end some begun to groan, and some begun to shout. Then the preacher begun to preach, and begun in earnest, too; and went weaving first to one side of the platform and then the other, and then a-leaning down over the front of it, with his arms and his body going all the time, and shouting his words out with all his might; and every now and then he would hold up his Bible and spread it open, and kind of pass it around this way and that, shouting, “It’s the brazen serpent in the wilderness! Look upon it and live!” And people would shout out, “Glory!—A-a-_men!_” And so he went on, and the people groaning and crying and saying amen:",0
"So the king went all through the crowd with his hat swabbing his eyes, and blessing the people and praising them and thanking them for being so good to the poor pirates away off there; and every little while the prettiest kind of girls, with the tears running down their cheeks, would up and ask him would he let them kiss him for to remember him by; and he always done it; and some of them he hugged and kissed as many as five or six times—and he was invited to stay a week; and everybody wanted him to live in their houses, and said they’d think it was an honor; but he said as this was the last day of the camp-meeting he couldn’t do no good, and besides he was in a sweat to get to the Indian Ocean right off and go to work on the pirates.",0
"“Now,” says the duke, “after to-night we can run in the daytime if we want to. Whenever we see anybody coming we can tie Jim hand and foot with a rope, and lay him in the wigwam and show this handbill and say we captured him up the river, and were too poor to travel on a steamboat, so we got this little raft on credit from our friends and are going down to get the reward. Handcuffs and chains would look still better on Jim, but it wouldn’t go well with the story of us being so poor. Too much like jewelry. Ropes are the correct thing—we must preserve the unities, as we say on the boards.”",0
"It was after sun-up now, but we went right on and didn’t tie up. The king and the duke turned out by-and-by looking pretty rusty; but after they’d jumped overboard and took a swim it chippered them up a good deal. After breakfast the king he took a seat on the corner of the raft, and pulled off his boots and rolled up his britches, and let his legs dangle in the water, so as to be comfortable, and lit his pipe, and went to getting his Romeo and Juliet by heart. When he had got it pretty good, him and the duke begun to practice it together. The duke had to learn him over and over again how to say every speech; and he made him sigh, and put his hand on his heart, and after a while he said he done it pretty well; “only,” he says, “you mustn’t bellow out _Romeo!_ that way, like a bull—you must say it soft and sick and languishy, so—R-o-o-meo! that is the idea; for Juliet’s a dear sweet mere child of a girl, you know, and she doesn’t bray like a jackass.”",0
"So he went to marching up and down, thinking, and frowning horrible every now and then; then he would hoist up his eyebrows; next he would squeeze his hand on his forehead and stagger back and kind of moan; next he would sigh, and next he’d let on to drop a tear. It was beautiful to see him. By-and-by he got it. He told us to give attention. Then he strikes a most noble attitude, with one leg shoved forwards, and his arms stretched away up, and his head tilted back, looking up at the sky; and then he begins to rip and rave and grit his teeth; and after that, all through his speech, he howled, and spread around, and swelled up his chest, and just knocked the spots out of any acting ever _I_ see before. This is the speech—I learned it, easy enough, while he was learning it to the king:",0
"The first chance we got, the duke he had some show bills printed; and after that, for two or three days as we floated along, the raft was a most uncommon lively place, for there warn’t nothing but sword-fighting and rehearsing—as the duke called it—going on all the time. One morning, when we was pretty well down the State of Arkansaw, we come in sight of a little one-horse town in a big bend; so we tied up about three-quarters of a mile above it, in the mouth of a crick which was shut in like a tunnel by the cypress trees, and all of us but Jim took the canoe and went down there to see if there was any chance in that place for our show.",0
"Then we went loafing around the town. The stores and houses was most all old shackly dried-up frame concerns that hadn’t ever been painted; they was set up three or four foot above ground on stilts, so as to be out of reach of the water when the river was overflowed. The houses had little gardens around them, but they didn’t seem to raise hardly anything in them but jimpson weeds, and sunflowers, and ash-piles, and old curled-up boots and shoes, and pieces of bottles, and rags, and played-out tin-ware. The fences was made of different kinds of boards, nailed on at different times; and they leaned every which-way, and had gates that didn’t generly have but one hinge—a leather one. Some of the fences had been whitewashed, some time or another, but the duke said it was in Clumbus’s time, like enough. There was generly hogs in the garden, and people driving them out.",0
"All the stores was along one street. They had white domestic awnings in front, and the country people hitched their horses to the awning-posts. There was empty drygoods boxes under the awnings, and loafers roosting on them all day long, whittling them with their Barlow knives; and chawing tobacco, and gaping and yawning and stretching—a mighty ornery lot. They generly had on yellow straw hats most as wide as an umbrella, but didn’t wear no coats nor waistcoats, they called one another Bill, and Buck, and Hank, and Joe, and Andy, and talked lazy and drawly, and used considerable many cuss words. There was as many as one loafer leaning up against every awning-post, and he most always had his hands in his britches-pockets, except when he fetched them out to lend a chaw of tobacco or scratch. What a body was hearing amongst them all the time was:",0
"On the river front some of the houses was sticking out over the bank, and they was bowed and bent, and about ready to tumble in. The people had moved out of them. The bank was caved away under one corner of some others, and that corner was hanging over. People lived in them yet, but it was dangersome, because sometimes a strip of land as wide as a house caves in at a time. Sometimes a belt of land a quarter of a mile deep will start in and cave along and cave along till it all caves into the river in one summer. Such a town as that has to be always moving back, and back, and back, because the river’s always gnawing at it.",0
"Then he turns and goes in. The crowd looked mighty sober; nobody stirred, and there warn’t no more laughing. Boggs rode off blackguarding Sherburn as loud as he could yell, all down the street; and pretty soon back he comes and stops before the store, still keeping it up. Some men crowded around him and tried to get him to shut up, but he wouldn’t; they told him it would be one o’clock in about fifteen minutes, and so he _must_ go home—he must go right away. But it didn’t do no good. He cussed away with all his might, and throwed his hat down in the mud and rode over it, and pretty soon away he went a-raging down the street again, with his gray hair a-flying. Everybody that could get a chance at him tried their best to coax him off of his horse so they could lock him up and get him sober; but it warn’t no use—up the street he would tear again, and give Sherburn another cussing. By-and-by somebody says:",0
"They took Boggs to a little drug store, the crowd pressing around just the same, and the whole town following, and I rushed and got a good place at the window, where I was close to him and could see in. They laid him on the floor and put one large Bible under his head, and opened another one and spread it on his breast; but they tore open his shirt first, and I seen where one of the bullets went in. He made about a dozen long gasps, his breast lifting the Bible up when he drawed in his breath, and letting it down again when he breathed it out—and after that he laid still; he was dead. Then they pulled his daughter away from him, screaming and crying, and took her off. She was about sixteen, and very sweet and gentle-looking, but awful pale and scared.",0
"They swarmed up towards Sherburn’s house, a-whooping and raging like Injuns, and everything had to clear the way or get run over and tromped to mush, and it was awful to see. Children was heeling it ahead of the mob, screaming and trying to get out of the way; and every window along the road was full of women’s heads, and there was nigger boys in every tree, and bucks and wenches looking over every fence; and as soon as the mob would get nearly to them they would break and skaddle back out of reach. Lots of the women and girls was crying and taking on, scared most to death.",0
"“Do I know you? I know you clear through. I was born and raised in the South, and I’ve lived in the North; so I know the average all around. The average man’s a coward. In the North he lets anybody walk over him that wants to, and goes home and prays for a humble spirit to bear it. In the South one man all by himself, has stopped a stage full of men in the daytime, and robbed the lot. Your newspapers call you a brave people so much that you think you _are_ braver than any other people—whereas you’re just _as_ brave, and no braver. Why don’t your juries hang murderers? Because they’re afraid the man’s friends will shoot them in the back, in the dark—and it’s just what they _would_ do.",0
"It was a real bully circus. It was the splendidest sight that ever was when they all come riding in, two and two, a gentleman and lady, side by side, the men just in their drawers and undershirts, and no shoes nor stirrups, and resting their hands on their thighs easy and comfortable—there must a been twenty of them—and every lady with a lovely complexion, and perfectly beautiful, and looking just like a gang of real sure-enough queens, and dressed in clothes that cost millions of dollars, and just littered with diamonds. It was a powerful fine sight; I never see anything so lovely. And then one by one they got up and stood, and went a-weaving around the ring so gentle and wavy and graceful, the men looking ever so tall and airy and straight, with their heads bobbing and skimming along, away up there under the tent-roof, and every lady’s rose-leafy dress flapping soft and silky around her hips, and she looking like the most loveliest parasol.",0
"And then faster and faster they went, all of them dancing, first one foot out in the air and then the other, the horses leaning more and more, and the ring-master going round and round the center-pole, cracking his whip and shouting “Hi!—hi!” and the clown cracking jokes behind him; and by-and-by all hands dropped the reins, and every lady put her knuckles on her hips and every gentleman folded his arms, and then how the horses did lean over and hump themselves! And so one after the other they all skipped off into the ring, and made the sweetest bow I ever see, and then scampered out, and everybody clapped their hands and went just about wild.",0
"Then the ring-master he see how he had been fooled, and he _was_ the sickest ring-master you ever see, I reckon. Why, it was one of his own men! He had got up that joke all out of his own head, and never let on to nobody. Well, I felt sheepish enough to be took in so, but I wouldn’t a been in that ring-master’s place, not for a thousand dollars. I don’t know; there may be bullier circuses than what that one was, but I never struck them yet. Anyways, it was plenty good enough for _me;_ and wherever I run across it, it can have all of _my_ custom every time.",0
"Well, that night we had _our_ show; but there warn’t only about twelve people there—just enough to pay expenses. And they laughed all the time, and that made the duke mad; and everybody left, anyway, before the show was over, but one boy which was asleep. So the duke said these Arkansaw lunkheads couldn’t come up to Shakespeare; what they wanted was low comedy—and maybe something ruther worse than low comedy, he reckoned. He said he could size their style. So next morning he got some big sheets of wrapping paper and some black paint, and drawed off some handbills, and stuck them up all over the village. The bills said:",0
"“Hold on! Just a word, gentlemen.” They stopped to listen. “We are sold—mighty badly sold. But we don’t want to be the laughing stock of this whole town, I reckon, and never hear the last of this thing as long as we live. _No_. What we want is to go out of here quiet, and talk this show up, and sell the _rest_ of the town! Then we’ll all be in the same boat. Ain’t that sensible?” (“You bet it is!—the jedge is right!” everybody sings out.) “All right, then—not a word about any sell. Go along home, and advise everybody to come and see the tragedy.”",0
"The third night the house was crammed again—and they warn’t new-comers this time, but people that was at the show the other two nights. I stood by the duke at the door, and I see that every man that went in had his pockets bulging, or something muffled up under his coat—and I see it warn’t no perfumery, neither, not by a long sight. I smelt sickly eggs by the barrel, and rotten cabbages, and such things; and if I know the signs of a dead cat being around, and I bet I do, there was sixty-four of them went in. I shoved in there for a minute, but it was too various for me; I couldn’t stand it. Well, when the place couldn’t hold no more people the duke he give a fellow a quarter and told him to tend door for him a minute, and then he started around for the stage door, I after him; but the minute we turned the corner and was in the dark he says:",0
"I went to sleep, and Jim didn’t call me when it was my turn. He often done that. When I waked up just at daybreak, he was sitting there with his head down betwixt his knees, moaning and mourning to himself. I didn’t take notice nor let on. I knowed what it was about. He was thinking about his wife and his children, away up yonder, and he was low and homesick; because he hadn’t ever been away from home before in his life; and I do believe he cared just as much for his people as white folks does for their’n. It don’t seem natural, but I reckon it’s so. He was often moaning and mourning that way nights, when he judged I was asleep, and saying, “Po’ little ’Lizabeth! po’ little Johnny! it’s mighty hard; I spec’ I ain’t ever gwyne to see you no mo’, no mo’!” He was a mighty good nigger, Jim was.",0
"Next day, towards night, we laid up under a little willow tow-head out in the middle, where there was a village on each side of the river, and the duke and the king begun to lay out a plan for working them towns. Jim he spoke to the duke, and said he hoped it wouldn’t take but a few hours, because it got mighty heavy and tiresome to him when he had to lay all day in the wigwam tied with the rope. You see, when we left him all alone we had to tie him, because if anybody happened on to him all by himself and not tied it wouldn’t look much like he was a runaway nigger, you know. So the duke said it _was_ kind of hard to have to lay roped all day, and he’d cipher out some way to get around it.",0
"And he nailed that shingle to a lath, and stood the lath up four or five foot in front of the wigwam. Jim was satisfied. He said it was a sight better than lying tied a couple of years every day, and trembling all over every time there was a sound. The duke told him to make himself free and easy, and if anybody ever come meddling around, he must hop out of the wigwam, and carry on a little, and fetch a howl or two like a wild beast, and he reckoned they would light out and leave him alone. Which was sound enough judgment; but you take the average man, and he wouldn’t wait for him to howl. Why, he didn’t only look like he was dead, he looked considerable more than that.",0
"“Well, he don’t miss any property by it, because he’ll get that all right; but he’s missed seeing his brother Peter die—which he mayn’t mind, nobody can tell as to that—but his brother would a give anything in this world to see _him_ before he died; never talked about nothing else all these three weeks; hadn’t seen him since they was boys together—and hadn’t ever seen his brother William at all—that’s the deef and dumb one—William ain’t more than thirty or thirty-five. Peter and George were the only ones that come out here; George was the married brother; him and his wife both died last year. Harvey and William’s the only ones that’s left now; and, as I was saying, they haven’t got here in time.”",0
"“Oh, yes; a month or two ago, when Peter was first took; because Peter said then that he sorter felt like he warn’t going to get well this time. You see, he was pretty old, and George’s g’yirls was too young to be much company for him, except Mary Jane, the red-headed one; and so he was kinder lonesome after George and his wife died, and didn’t seem to care much to live. He most desperately wanted to see Harvey—and William, too, for that matter—because he was one of them kind that can’t bear to make a will. He left a letter behind for Harvey, and said he’d told in it where his money was hid, and how he wanted the rest of the property divided up so George’s g’yirls would be all right—for George didn’t leave nothing. And that letter was all they could get him to put a pen to.”",0
"Well, the men gathered around and sympathized with them, and said all sorts of kind things to them, and carried their carpet-bags up the hill for them, and let them lean on them and cry, and told the king all about his brother’s last moments, and the king he told it all over again on his hands to the duke, and both of them took on about that dead tanner like they’d lost the twelve disciples. Well, if ever I struck anything like it, I’m a nigger. It was enough to make a body ashamed of the human race.",0
"When we got to the house the street in front of it was packed, and the three girls was standing in the door. Mary Jane _was_ red-headed, but that don’t make no difference, she was most awful beautiful, and her face and her eyes was all lit up like glory, she was so glad her uncles was come. The king he spread his arms, and Mary Jane she jumped for them, and the hare-lip jumped for the duke, and there they _had_ it! Everybody most, leastways women, cried for joy to see them meet again at last and have such good times.",0
"Well, by-and-by the king he gets up and comes forward a little, and works himself up and slobbers out a speech, all full of tears and flapdoodle about its being a sore trial for him and his poor brother to lose the diseased, and to miss seeing diseased alive after the long journey of four thousand mile, but it’s a trial that’s sweetened and sanctified to us by this dear sympathy and these holy tears, and so he thanks them out of his heart and out of his brother’s heart, because out of their mouths they can’t, words being too weak and cold, and all that kind of rot and slush, till it was just sickening; and then he blubbers out a pious goody-goody Amen, and turns himself loose and goes to crying fit to bust.",0
"Then the king begins to work his jaw again, and says how him and his nieces would be glad if a few of the main principal friends of the family would take supper here with them this evening, and help set up with the ashes of the diseased; and says if his poor brother laying yonder could speak he knows who he would name, for they was names that was very dear to him, and mentioned often in his letters; and so he will name the same, to wit, as follows, vizz.:—Rev. Mr. Hobson, and Deacon Lot Hovey, and Mr. Ben Rucker, and Abner Shackleford, and Levi Bell, and Dr. Robinson, and their wives, and the widow Bartley.",0
"Rev. Hobson and Dr. Robinson was down to the end of the town a-hunting together—that is, I mean the doctor was shipping a sick man to t’other world, and the preacher was pinting him right. Lawyer Bell was away up to Louisville on business. But the rest was on hand, and so they all come and shook hands with the king and thanked him and talked to him; and then they shook hands with the duke and didn’t say nothing, but just kept a-smiling and bobbing their heads like a passel of sapheads whilst he made all sorts of signs with his hands and said “Goo-goo—goo-goo-goo” all the time, like a baby that can’t talk.",0
"Then Mary Jane she fetched the letter her father left behind, and the king he read it out loud and cried over it. It give the dwelling-house and three thousand dollars, gold, to the girls; and it give the tanyard (which was doing a good business), along with some other houses and land (worth about seven thousand), and three thousand dollars in gold to Harvey and William, and told where the six thousand cash was hid down cellar. So these two frauds said they’d go and fetch it up, and have everything square and above-board; and told me to come with a candle. We shut the cellar door behind us, and when they found the bag they spilt it out on the floor, and it was a lovely sight, all them yaller-boys. My, the way the king’s eyes did shine! He slaps the duke on the shoulder and says:",0
"Well, how they all took on! They crowded around the doctor and tried to quiet him down, and tried to explain to him and tell him how Harvey ’d showed in forty ways that he _was_ Harvey, and knowed everybody by name, and the names of the very dogs, and begged and _begged_ him not to hurt Harvey’s feelings and the poor girl’s feelings, and all that. But it warn’t no use; he stormed right along, and said any man that pretended to be an Englishman and couldn’t imitate the lingo no better than what he did was a fraud and a liar. The poor girls was hanging to the king and crying; and all of a sudden the doctor ups and turns on _them_. He says:",0
"“I was your father’s friend, and I’m your friend; and I warn you _as_ a friend, and an honest one that wants to protect you and keep you out of harm and trouble, to turn your backs on that scoundrel and have nothing to do with him, the ignorant tramp, with his idiotic Greek and Hebrew, as he calls it. He is the thinnest kind of an impostor—has come here with a lot of empty names and facts which he picked up somewheres, and you take them for _proofs_, and are helped to fool yourselves by these foolish friends here, who ought to know better. Mary Jane Wilks, you know me for your friend, and for your unselfish friend, too. Now listen to me; turn this pitiful rascal out—I _beg_ you to do it. Will you?”",0
"So Mary Jane took us up, and she showed them their rooms, which was plain but nice. She said she’d have her frocks and a lot of other traps took out of her room if they was in Uncle Harvey’s way, but he said they warn’t. The frocks was hung along the wall, and before them was a curtain made out of calico that hung down to the floor. There was an old hair trunk in one corner, and a guitar-box in another, and all sorts of little knickknacks and jimcracks around, like girls brisken up a room with. The king said it was all the more homely and more pleasanter for these fixings, and so don’t disturb them. The duke’s room was pretty small, but plenty good enough, and so was my cubby.",0
"That night they had a big supper, and all them men and women was there, and I stood behind the king and the duke’s chairs and waited on them, and the niggers waited on the rest. Mary Jane she set at the head of the table, with Susan alongside of her, and said how bad the biscuits was, and how mean the preserves was, and how ornery and tough the fried chickens was—and all that kind of rot, the way women always do for to force out compliments; and the people all knowed everything was tiptop, and said so—said “How _do_ you get biscuits to brown so nice?” and “Where, for the land’s sake, _did_ you get these amaz’n pickles?” and all that kind of humbug talky-talk, just the way people always does at a supper, you know.",0
"So, thinks I, I’ll go and search them rooms. Upstairs the hall was dark, but I found the duke’s room, and started to paw around it with my hands; but I recollected it wouldn’t be much like the king to let anybody else take care of that money but his own self; so then I went to his room and begun to paw around there. But I see I couldn’t do nothing without a candle, and I dasn’t light one, of course. So I judged I’d got to do the other thing—lay for them and eavesdrop. About that time I hears their footsteps coming, and was going to skip under the bed; I reached for it, but it wasn’t where I thought it would be; but I touched the curtain that hid Mary Jane’s frocks, so I jumped in behind that and snuggled in amongst the gowns, and stood there perfectly still.",0
"“Why, how you talk!” says the king. “We sha’n’t rob ’em of nothing at all but jest this money. The people that _buys_ the property is the suff’rers; because as soon ’s it’s found out ’at we didn’t own it—which won’t be long after we’ve slid—the sale won’t be valid, and it’ll all go back to the estate. These yer orphans ’ll git their house back agin, and that’s enough for _them;_ they’re young and spry, and k’n easy earn a livin’. _They_ ain’t a-goin to suffer. Why, jest think—there’s thous’n’s and thous’n’s that ain’t nigh so well off. Bless you, _they_ ain’t got noth’n’ to complain of.”",0
"“Your head’s level agin, duke,” says the king; and he comes a-fumbling under the curtain two or three foot from where I was. I stuck tight to the wall and kept mighty still, though quivery; and I wondered what them fellows would say to me if they catched me; and I tried to think what I’d better do if they did catch me. But the king he got the bag before I could think more than about a half a thought, and he never suspicioned I was around. They took and shoved the bag through a rip in the straw tick that was under the feather-bed, and crammed it in a foot or two amongst the straw and said it was all right now, because a nigger only makes up the feather-bed, and don’t turn over the straw tick only about twice a year, and so it warn’t in no danger of getting stole now.",0
"But I knowed better. I had it out of there before they was half-way down stairs. I groped along up to my cubby, and hid it there till I could get a chance to do better. I judged I better hide it outside of the house somewheres, because if they missed it they would give the house a good ransacking: I knowed that very well. Then I turned in, with my clothes all on; but I couldn’t a gone to sleep if I’d a wanted to, I was in such a sweat to get through with the business. By-and-by I heard the king and the duke come up; so I rolled off my pallet and laid with my chin at the top of my ladder, and waited to see if anything was going to happen. But nothing did.",0
"I slipped up to bed, feeling ruther blue, on accounts of the thing playing out that way after I had took so much trouble and run so much resk about it. Says I, if it could stay where it is, all right; because when we get down the river a hundred mile or two I could write back to Mary Jane, and she could dig him up again and get it; but that ain’t the thing that’s going to happen; the thing that’s going to happen is, the money ’ll be found when they come to screw on the lid. Then the king ’ll get it again, and it ’ll be a long day before he gives anybody another chance to smouch it from him. Of course I _wanted_ to slide down and get it out of there, but I dasn’t try it. Every minute it was getting earlier now, and pretty soon some of them watchers would begin to stir, and I might get catched—catched with six thousand dollars in my hands that nobody hadn’t hired me to take care of. I don’t wish to be mixed up in no such business as that, I says to myself.",0
"Then the people begun to flock in, and the beats and the girls took seats in the front row at the head of the coffin, and for a half an hour the people filed around slow, in single rank, and looked down at the dead man’s face a minute, and some dropped in a tear, and it was all very still and solemn, only the girls and the beats holding handkerchiefs to their eyes and keeping their heads bent, and sobbing a little. There warn’t no other sound but the scraping of the feet on the floor and blowing noses—because people always blows them more at a funeral than they do at other places except church.",0
"When the place was packed full the undertaker he slid around in his black gloves with his softy soothering ways, putting on the last touches, and getting people and things all ship-shape and comfortable, and making no more sound than a cat. He never spoke; he moved people around, he squeezed in late ones, he opened up passageways, and done it with nods, and signs with his hands. Then he took his place over against the wall. He was the softest, glidingest, stealthiest man I ever see; and there warn’t no more smile to him than there is to a ham.",0
"Well, the funeral sermon was very good, but pison long and tiresome; and then the king he shoved in and got off some of his usual rubbage, and at last the job was through, and the undertaker begun to sneak up on the coffin with his screw-driver. I was in a sweat then, and watched him pretty keen. But he never meddled at all; just slid the lid along as soft as mush, and screwed it down tight and fast. So there I was! I didn’t know whether the money was in there or not. So, says I, s’pose somebody has hogged that bag on the sly?—now how do _I_ know whether to write to Mary Jane or not? S’pose she dug him up and didn’t find nothing, what would she think of me? Blame it, I says, I might get hunted up and jailed; I’d better lay low and keep dark, and not write at all; the thing’s awful mixed now; trying to better it, I’ve worsened it a hundred times, and I wish to goodness I’d just let it alone, dad fetch the whole business!",0
"The king he visited around in the evening, and sweetened everybody up, and made himself ever so friendly; and he give out the idea that his congregation over in England would be in a sweat about him, so he must hurry and settle up the estate right away and leave for home. He was very sorry he was so pushed, and so was everybody; they wished he could stay longer, but they said they could see it couldn’t be done. And he said of course him and William would take the girls home with them; and that pleased everybody too, because then the girls would be well fixed and amongst their own relations; and it pleased the girls, too—tickled them so they clean forgot they ever had a trouble in the world; and told him to sell out as quick as he wanted to, they would be ready. Them poor things was that glad and happy it made my heart ache to see them getting fooled and lied to so, but I didn’t see no safe way for me to chip in and change the general tune.",0
